index,fp_pronouns,headline,class,URL
896,0.14545454545454545,Button proves he is a man for all seasons after stunning win in Malaysia,0,www.dailymail.co.uk
691,0.14285714285714285,Who Are the Tea Partiers?,0,www.theatlantic.com
973,0.14285714285714285,Reading Education Assistance Dog helps Pembrokeshire kids to read,0,www.westerntelegraph.co.uk
307,0.14285714285714285,To Infinity and Beyond..,1,miceage.micechat.com
355,0.14285714285714285,ONE DIRECTION IS COMING TO SOUTHEAST ASIA!!!,1,www.spinorbinmusic.com
952,0.14285714285714285,Music that transports you…,0,www.iol.co.za
230,0.14285714285714285,PopCap Announces a Mind-Blowing New Bejeweled,1,www.escapistmagazine.com
439,0.14285714285714285,Sonified Higgs data show a surprising result,1,home.cern
73,0.14285714285714285,Look Ma no hands! SEAT develops world's first driverless touring car,1,www.autoblog.com
790,0.14285714285714285,"U.S. troops, Iraqi army work to secure Baghdad district after militia leader's arrest",0,www.stripes.com
252,0.14285714285714285,Existing ADSL2+ users to miss out on NBN,1,whirlpool.net.au
795,0.14285714285714285,Researchers to Boycott South Korean University Over AI Weapons Work,0,www.usnews.com
401,0.14285714285714285,Early Shocker: CBS Announces 2014 Fall Schedule,1,tvbythenumbers.zap2it.com
928,0.14285714285714285,SMEs urged to partner Government to innovate and tap on technology,0,www.channelnewsasia.com
753,0.14285714285714285,One year to go – Brexit Means… podcast,0,www.theguardian.com
867,0.14285714285714285,First Bladders Grown in Lab Transplanted,0,www.washingtonpost.com
1012,0.14285714285714285,Media lunch off the telly menu,0,www.nzherald.co.nz
607,0.14285714285714285,ambIT Infusion Pump for Pain Control |,0,www.medgadget.com
370,0.14285714285714285,Mac Pro Replaced by Mac Prime,1,tidbits.com
976,0.14285714285714285,Health Care Industry Moves Slowly Onto the Internet,0,bits.blogs.nytimes.com
852,0.14285714285714285,Mark Boxer Returns to CIGNA as CIO,0,www.insurancetech.com
643,0.140625,The Justice Department's questionable battle vs. FedEx,0,www.cnn.com
85,0.14035087719298245,'10 Unwrapped: The Chen Twins,1,www.scout.com
366,0.13793103448275862,New EU Legislation Means Death of The Yorkshire Pudding,1,yorkshiretimes.co.uk
664,0.13793103448275862,Police probe torture allegations,0,news.bbc.co.uk
911,0.13636363636363635,Mirror Mirror film review,0,www.express.co.uk
882,0.13636363636363635,The Big Secret,0,www.latimes.com
1001,0.13636363636363635,8 amazing tech advances on the horizon,0,www.techradar.com
583,0.13513513513513514,Cameron looks like a man who has lost his desire for the job,0,www.newstatesman.com
1023,0.1346153846153846,US man kills three police officers,0,www.odt.co.nz
715,0.1346153846153846,The Politics Of Passing 1964's Civil Rights Act,0,www.npr.org
805,0.13333333333333333,Poll: 76 percent say U.S. ready for black president,0,www.cnn.com
914,0.13333333333333333,'Fast & Furious' shatters box office records,0,www.cnn.com
880,0.13333333333333333,"Abandoned Oil And Gas Wells Threaten Drinking Water, Homes Across U.S.",0,www.huffingtonpost.com
584,0.13333333333333333,Virtual assistant technology: More than just IBM Watson,0,searchdatamanagement.techtarget.com
1005,0.13333333333333333,Toyota Slammed With $16.4M USD Federal Fine For Defect Deception,0,www.dailytech.com
500,0.13333333333333333,"To combat declining birth rate, Japan to begin offering ""Breeding Visas"" to foreigners",1,soranews24.com
539,0.13333333333333333,Country guitarist Arthur Smith dies,0,www.bbc.co.uk
7,0.13333333333333333,L-plates for yum cha carts,1,www.smh.com.au
555,0.13157894736842105,Derby fire deaths: How police uncovered Mick Philpott's lies,0,www.bbc.co.uk
454,0.13157894736842105,Real Madrid and Barcelona to launch professional cricket teams,1,en.as.com
324,0.13043478260869565,Bubbly tax: After furore over VAT on hot pasties Osborne puts a 'green' levy on champagne drinkers (and he's is stocking up to beat it),1,www.dailymail.co.uk
588,0.13043478260869565,David Haye's dazzling power has the Klitschkos ducking for cover,0,www.dailymail.co.uk
980,0.13043478260869565,Pay Back the Money Borrowed From Social Security,0,www.huffingtonpost.com
768,0.13043478260869565,"As U.S. Targets Berlin on Trade, German Manufacturers Lobby Trump",0,www.nytimes.com
746,0.12941176470588234,What a Country,0,www.tabletmag.com
791,0.12903225806451613,"Sex abuse, violence alleged at teen jails across U.S.",0,www.cnn.com
623,0.1282051282051282,Standover man shot three times in head 'in self-defence',0,www.smh.com.au
589,0.125,All bodies recovered after crash,0,news.bbc.co.uk
782,0.125,Julian Assange warned to keep out of Ecuador's politics by new president,0,www.theguardian.com
425,0.125,Lower Case Letters Overpower Caps,1,www.thespoof.com
620,0.125,Landstuhl soldiers awarded new Air Force Space Badge,0,www.stripes.com
359,0.125,Fulgurites & Fanciful Formations,1,villagecraftsmen.blogspot.co.uk
635,0.125,Brummies seen as dummies,0,metro.co.uk
1004,0.125,Binghamton gunman felt 'degraded' over his bad English,0,www.nydailynews.com
66,0.125,Pigs Fly,1,www.dvddossier.com
944,0.125,"Waste Management, Total invest in Agilyx, waste plastics-to-crude oil pyrolysis : Biofuels Digest",0,www.biofuelsdigest.com
492,0.125,Superman Scenes Completely Cut from “Justice League” Movie,1,www.supermanhomepage.com
3,0.125,Cold war bomb warmed by chickens,1,news.bbc.co.uk
552,0.12195121951219512,Lord Janner 'misled inquiry' over link with abuser Frank Beck,0,www.bbc.co.uk
864,0.12121212121212123,U.S. to Seek $16.4 Million Fine Against Toyota,0,www.nytimes.com
661,0.1206896551724138,Using Twitter To Support Learning -- Campus Technology,0,campustechnology.com
877,0.12,British Lawyers Build Case Against Wigs,0,www.washingtonpost.com
166,0.12,'Back to the Future' Remake is in Spielberg's Hands,1,thescreenrider.blogspot.co.uk
718,0.12,Huckabee Slams Mother Jones Over Missing Documents Story,0,www.usnews.com
979,0.12,The Facebook Democracy: How Will it Affect You?,0,mashable.com
86,0.1176470588235294,eHarmony Founder Finds Love on Match.com,1,onlinedating.typepad.com
807,0.1176470588235294,"MIT Settles Shin Case, Parents Agree Death Likely an Accident",0,tech.mit.edu
597,0.1176470588235294,200 people in the US exposed for using tax havens in Panama Papers leak,0,www.theguardian.com
629,0.1176470588235294,Our Ultimate Driverless Car Report Card,0,www.fastcompany.com
819,0.1176470588235294,"Homes alone, in a rare brush with the suburbs",0,www.smh.com.au
594,0.1176470588235294,The 2004 European Women's Chess Champion,0,en.chessbase.com
930,0.1176470588235294,"With U.S. Turn Against Saleh, Has American Idealism Finally Triumphed?",0,www.theatlantic.com
535,0.1153846153846154,American broadcasting has always been closely intertwined with American politics,0,theconversation.com
854,0.11428571428571427,Sussex heroin plot foiled in most successful narcotics plan to date,0,www.theargus.co.uk
1027,0.11428571428571427,Denver prepares for ‘Passion’ play,0,www.denverpost.com
182,0.1111111111111111,AIG Merges with AIG to Form AIG,1,pandasthumb.org
879,0.1111111111111111,WTO dents U.S. ban on clove cigarettes,0,www.reuters.com
726,0.1111111111111111,Driverless shuttle bus being tested in London,0,www.financialexpress.com
329,0.1111111111111111,Q: Will CERN awaken the Elder Gods?,1,www.askamathematician.com
29,0.1111111111111111,Chris Farley returns in ad campaign,1,usatoday30.usatoday.com
77,0.1111111111111111,Exclusive Scoop: The GILMORE GIRLS Series Finale!,1,www.thetvaddict.com
806,0.10810810810810813,Study demonstrates remarkable power of social norms,0,www.eurekalert.org
733,0.10810810810810813,The posionous politics of self-esteem,0,www.washingtonpost.com
133,0.10714285714285714,Pandemonium breaks out at Taipei Zoo,1,www.taipeitimes.com
499,0.10638297872340426,C++ Will No Longer Have Pointers,1,www.fluentcpp.com
312,0.10526315789473684,A Zimmer skateboard... now that’s silver surfing,1,www.express.co.uk
593,0.10465116279069768,Sibling revelry,0,archive.boston.com
637,0.10416666666666667,Byrne murder: extradition battle,0,www.smh.com.au
794,0.10256410256410256,"Carjackers swipe biometric Merc, plus owner's finger",0,www.theregister.co.uk
660,0.10256410256410256,Philpott fire deaths trial shines light on polyamory,0,www.bbc.co.uk
850,0.10227272727272728,The remote-controlled ‘smart house’,0,www.washingtonpost.com
695,0.10144927536231883,Siblings of Disabled Have Their Own Troubles,0,www.nytimes.com
672,0.10126582278481013,Hassan Rouhani: reformist insider who has ended Iran’s isolation,0,www.theguardian.com
676,0.1,Joe Marler set to be big hit,0,www.express.co.uk
721,0.1,Loyola's New Hospital Tower Houses Nature-Inspired Patient Areas And Leading-Edge Technology,0,newswise.com
821,0.1,The Latest on the U.S.-China Trade Conflict: Exchanging Tariffs,0,www.nytimes.com
523,0.1,George Galloway embroiled in Twitter spat with Bradford Brewery,0,www.independent.co.uk
793,0.1,Brushman of the bush tribute,0,www.smh.com.au
462,0.1,Iranian Calendar to Become Global Standard in 2017,1,www.timeanddate.com
172,0.1,Rick Astley Announces U.S. Tour,1,media.gunaxin.com
450,0.1,Now THAT'S a real Bond girl! Has O-O-Olivia Coleman been lined up to play 007? Broadchurch star set to make history by taking over from Daniel Craig for next movie,1,www.dailymail.co.uk
860,0.09923664122137403,"Jay Edelson, the Class-Action Lawyer Who May Be Tech’s Least Friended Man",0,www.nytimes.com
537,0.09803921568627452,"US Women’s Soccer Is More Popular Than Men’s, but the Players Are Still Paid Less",0,www.thenation.com
844,0.0975609756097561,The spin on Pelosi's talk with Assad / Delegation upbeat -- U.S. and Syrian reactions are mixed,0,www.sfgate.com
918,0.0967741935483871,United shock as Rooney faces two-game FA ban,0,www.independent.co.uk
748,0.09659090909090907,Somalia’s ‘Lost Boys’ in US prime targets for terror recruiters,0,nypost.com
375,0.09615384615384616,Jungle Cruise News Blues,1,micechat.com
766,0.09523809523809523,Events to follow the death of Pope John Paul II,0,www.cnn.com
547,0.09333333333333334,"Stress, Money Woes Believed Factors in Fatal SUV Blaze",0,www.latimes.com
759,0.09302325581395347,Jeff Bezos Reveals His No. 1 Leadership Secret,0,www.forbes.com
628,0.09183673469387756,"Choreographer Matthew Bourne: Rehearsing The Car Man, my radical reinvention of the Carmen story",0,www.independent.co.uk
441,0.09090909090909093,Trump Firing Slovenian Born Wife For American Born Spouse,1,whatdoino-steve.blogspot.co.uk
869,0.09090909090909093,Tidal Reveals Top Dawg Entertainment Is Dropping a New Release Tonight,0,www.xxlmag.com
570,0.09090909090909093,Labour MP Chuka Umunna apologises for comments on elite social network saying London's nightclubs are 'full of trash',0,www.independent.co.uk
757,0.09090909090909093,"China, US, Japan React to Philippines' UNCLOS Case",0,thediplomat.com
505,0.09090909090909093,Durandal Spotted Trying to Pick Up Kids Dressed as Pickle Surprise,1,www.soldierx.com
565,0.09090909090909093,"Teeter-tottering Stocks: Micron Technology, Inc., (NASDAQ: MU), Fitbit, Inc., (NYSE: FIT)",0,globalexportlines.com
90,0.09090909090909093,United States Cent Abolished,1,coincollector.org
275,0.08823529411764706,Your Facebook activity could keep you out of college,1,www.zdnet.com
716,0.08823529411764706,Flashback: Film critic Roger Ebert dead at 70,0,www.nydailynews.com
942,0.08791208791208792,"Before Killings, Hints of Plans and Grievance",0,www.nytimes.com
815,0.08771929824561403,Musician Michel Martelly wins Haitian presidency,0,www.cbsnews.com
925,0.08771929824561403,"Barcelona, Bunyodkor, Uzbekistan, and UNICEF",0,bleacherreport.com
540,0.08695652173913042,Aberdeen: Craig Brown's retiring from management at right time,0,www.bbc.co.uk
670,0.08695652173913042,US retreat from global financial system lets China in,0,www.ft.com
804,0.08695652173913042,Trackers Deem North Korea’s Missile Flight a Failure,0,www.nytimes.com
409,0.08333333333333333,Bravo Announces Real Housewives All-Stars Edition!,1,bravowatch.com
769,0.08333333333333333,Toyota forms company to make technology simpler,0,phys.org
219,0.08333333333333333,Use the Most Comprehensive Search Engine Available,1,netted.net
924,0.08108108108108109,"Cricket World Cup 2011: review, experts’ verdict, team of tournament and changes for 2015",0,www.telegraph.co.uk
1016,0.08,15 Fascinating Ways to Track Twitter Trends,0,mashable.com
875,0.08,Miley's life after 'Hannah Montana',0,www.nydailynews.com
847,0.07692307692307693,Why the Panama Papers should be a US election issue | Trevor Timm,0,www.theguardian.com
792,0.07692307692307693,World War II Munitions Dumps: A Rusting Timebomb in the Baltic,0,www.spiegel.de
267,0.07692307692307693,The nsfw element,1,html5doctor.com
549,0.07692307692307693,Ireland struggles with immigration issue,0,news.bbc.co.uk
655,0.07692307692307693,What Matters in Hollywood Today,0,www.hollywoodreporter.com
42,0.07692307692307693,Madonna Signs On For Live Action Television Series!,1,www.rebelscum.com
1036,0.07407407407407407,"Navy Lt. Florence B. Choe, 35, El Cajon: killed by Afghan soldier",0,www.latimes.com
285,0.07142857142857142,Straeuli leads Staaldraad II,1,www.sport24.co.za
796,0.07142857142857142,Dimon Warns ‘Something Is Wrong’ With the U.S.,0,www.bloomberg.com
278,0.07142857142857142,Kairosoft Announces Video Game Reviewer: The RPG,1,www.rpgfan.com
368,0.07142857142857142,Elephants for forest on La Gomera,1,lagomera1.blogspot.co.uk
866,0.06896551724137931,"Young, savvy - and the bane of online predators",0,www.smh.com.au
94,0.06756756756756757,Shocking Archaeology Discovery: Jesus Was A Girl!,1,nobeliefs.com
823,0.06741573033707865,ICANN Transition Proposal: The U.S. Should Proceed with Caution,0,www.heritage.org
720,0.06666666666666668,"Hamster wheel, nuclear reactor fuel interest in energy",0,www.jsonline.com
176,0.06666666666666668,TXT'N'WALK app lets you text and walk,1,www.pocket-lint.com
13,0.0625,"New York City Stunned By Seth Godin's ""Blogging Iceberg""",1,steveshu.typepad.com
809,0.0625,Peloton Technology Raises Cash for Automated Truck Convoy Technology,0,www.bloomberg.com
922,0.0625,"Nvidia new AI brain has eight Pascal GPUs, 7TB of solid state memory, and needs 3,200 watts",0,www.digitaltrends.com
917,0.0625,Why Obama shouldn't tap U.S. oil reserves,0,money.cnn.com
983,0.05882352941176471,Meet the App Store Millionaires: The Brothers Behind Doodle Jump,0,allthingsd.com
351,0.05882352941176471,Breaking News – One Fewer Letter,1,blogs.transparent.com
886,0.05882352941176471,"Please, Finally, End the Penny",0,www.nytimes.com
79,0.05882352941176471,Schilling to Launch New Japanese-Language Blog,1,bostondirtdogs.boston.com
645,0.05882352941176471,A Glimpse Inside the Dreaming Mind,0,www.technologyreview.com
776,0.057142857142857134,"Why Varun, Mamata faked a foreign degree",0,economictimes.indiatimes.com
888,0.057142857142857134,"At Snopes, a Quest to Debunk Misinformation Online",0,www.nytimes.com
1032,0.05555555555555555,How Media-Training Guru Michael Sheehan Is Making Timothy Geithner Telegenic -- New York Magazine,0,nymag.com
364,0.05555555555555555,Facebook to pay users for Facebooking; early-bird applications open,1,www.news18.com
956,0.05263157894736842,Fukushima health risks scrutinized ,0,www.nature.com
871,0.05,Tony Blair 'knew all about CIA secret kidnap programme’,0,www.telegraph.co.uk
826,0.05,Lead poisoning rates rise in U.S. after CDC lowers blood cutoff,0,www.cbsnews.com
181,0.05,Exclusive: Mark Cuban Buys Lakers,1,www.forumblueandgold.com
770,0.04878048780487805,NBC’s ‘The Bible’ tells of the years after crucifixion,0,www.jacksonville.com
972,0.045977011494252866,"Good crims, bad crims in the Cross",0,www.smh.com.au
955,0.045454545454545456,The political deadlock over national debt,0,www.washingtonpost.com
546,0.045454545454545456,The Evolution of Iran's Revolutionary Guard,0,www.npr.org
156,0.043478260869565216,GRAVEYARD BOOK TO BE STRIPPED OF NEWBERY?,1,collectingchildrensbooks.blogspot.co.uk
222,0.04166666666666666,Windows 8 Alpha Preview,1,toastytech.com
705,0.04166666666666666,"In Politics, Sox Win!",0,www.nbcchicago.com
652,0.040540540540540536,A Quarter Century of Poker: David Sklansky and Albert Einstein,0,www.pokernews.com
489,0.04,Tourist’s Disney Knowledge Fails Him During Trip to Africa,1,www.laughingplace.com
617,0.03448275862068965,"Degradable Nanoparticles Search, Intercept and Destroy Antibiotic-Resistant Bacteria",0,www.popsci.com
667,0.03448275862068965,Man jailed for hit and run death,0,news.bbc.co.uk
700,0.03409090909090909,How Saddam Hussein's former military officers and spies are controlling Isis,0,www.independent.co.uk
548,0.03333333333333333,"Inmates, guards clash at prison in Iraq",0,www.chinadaily.com.cn
528,0.03225806451612903,Using an Electronic Device to Break in a New Violin,0,www.nytimes.com
932,0.029411764705882356,Professor Brian Barry,0,www.telegraph.co.uk
531,0.02631578947368421,"For Robinsons, life-long love",0,www.nydailynews.com
736,0.018518518518518517,Lets Play a Little Game Called I-485 Perjury Trap,0,www.memphisflyer.com
82,0.0,Earn Money As U Spam schemes cropping up on Ebay,1,www.itproportal.com
62,0.0,Library of Congress to Outsource Auxiliary Cataloging Functions,1,alaonline.blogspot.co.uk
96,0.0,Microsoft Patch Tuesday comes early; adds unexpected twist,1,www.itproportal.com
971,0.0,Why U.S. East Coast Is Colder Than Europe's West Coast,0,www.livescience.com
953,0.0,NASA: Key antenna fails as Discovery enters orbit,0,www.computerworld.com
890,0.0,Orgies: a brief history of group hanky-panky,0,www.independent.co.uk
9,0.0,Transparent Aluminum Used To Make Tinfoil Hats,1,www.technovelgy.com
970,0.0,EXCLUSIVE: Liverpool owners ready to sell to Kuwaitis,0,www.express.co.uk
146,0.0,Vickie Guerrero pregnant,1,www.wwe.com
4,0.0,Buffett Buys Krispy Kreme,1,www.fool.com
179,0.0,New Zealand’s First Individual Jet-Pack Flights,1,www.scoop.co.nz
1035,0.0,Tocqueville's Truth About the U.S. and Russia,0,www.washingtonpost.com
929,0.0,US drone crashes at Seychelles airport,0,www.telegraph.co.uk
50,0.0,RISC OS - 24 bits,1,www.iconbar.com
997,0.0,Tia Carrere filed for divorce from Simon Wakelin and twitters she's in the happoiest place,0,www.dailytelegraph.com.au
968,0.0,Four big ties to cheer Tottenham ahead of the clash with Real Madrid,0,www.dailymail.co.uk
53,0.0,Google Browser,1,googlesystem.blogspot.co.uk
45,0.0,White House appoints american sculptor Jeff Koons as new garden designer,1,placebokatz.blogspot.co.uk
1034,0.0,Profile: Anders Fogh Rasmussen,0,www.ft.com
1002,0.0,U.S. deploys warships in anticipation of N. Korea rocket launch,0,www.nydailynews.com
56,0.0,DS To Get The Elder Scrolls: Anthology,1,www.nintendo-x2.com
44,0.0,No Duck Left Behind,1,cce.typepad.com
126,0.0,Conroy dumped as minister for broadband,1,whirlpool.net.au
884,0.0,Islamic Republic of Iran: Earthquake OCHA Situation Report No. 2,0,www.payvand.com
174,0.0,Ford GM Announce “Android Car”,1,phandroid.com
957,0.0,Frog Design Imagines Urban Food Systems of the Future,0,www.fastcompany.com
923,0.0,Legendary Closes $275 Million Financing Deal,0,www.hollywoodreporter.com
1025,0.0,Woman gets 6 years in prison for fatal crash caused by her texting-while-driving,0,www.mercurynews.com
41,0.0,VOYAGER 1 received by AMSAT-DL group,1,www.southgatearc.org
99,0.0,Bush Administration Seeks Endangered Species Status for the Elusive ‘Climate Skeptic’,1,redgreenandblue.org
114,0.0,Advice For New Models,1,blog.patyuen.com
52,0.0,Manny Being Retired!,1,bostondirtdogs.boston.com
132,0.0,Astronaut's Head Upgraded During Spacewalk,1,apod.nasa.gov
940,0.0,Inter Milan 2 Schalke 5: match report,0,www.telegraph.co.uk
38,0.0,BREAKING NEWS: Anarchy in the U.S.,1,www.quizlaw.com
984,0.0,Arsenal eye Madrid striker Higuain as Barca try to snare £15m Van Persie,0,www.dailymail.co.uk
1007,0.0,Braille Displays Promise to Deliver the Web to the Blind,0,www.scientificamerican.com
153,0.0,Cable theft delays SEACOM,1,mybroadband.co.za
140,0.0,Fox Announces 'House' and '24' Crossover Finale,1,thescreenrider.blogspot.co.uk
936,0.0,"Apple Sells Over 300,000 iPads First Day",0,www.apple.com
117,0.0,TRENT REZNOR to celebrate birthday with fund-raiser event members of GUNS N' ROSES to play,1,members.optusnet.com.au
981,0.0,'Twisted': Tia Carrere is happy despite divorce,0,www.nydailynews.com
909,0.0,Simple regimen eliminates chronic bad breath,0,www.reuters.com
1009,0.0,10 Technologies with Biggest Impact on P/C Insurance Companies,0,www.insurancejournal.com
982,0.0,"US documentarists in search of ""Lake Van Monster"" in Turkey",0,www.hurriyet.com.tr
985,0.0,NASA to Test New Medical Device to Help Sick Astronauts in Space,0,www.space.com
67,0.0,AFD. Shadowy monitoring of antiwar groups,1,polizeros.com
988,0.0,Politics threatens to overshadow Nato Summit,0,www1.rfi.fr
24,0.0,AI Has Been Solved,1,www.advogato.org
1028,0.0,Redmond O'Neal Busted for Drugs – Again,0,people.com
87,0.0,Badminton Dropped From The Olympic Games!,1,www.badmintoncentral.com
34,0.0,Airlines ban 'foul' Swedish fish,1,news.bbc.co.uk
975,0.0,No more fast food at US bases in Afghanistan,0,www.alarabiya.net
19,0.0,Water On Mars ,1,apod.nasa.gov
20,0.0,SMEGmail offers 1 terabyte storage,1,www.smh.com.au
1019,0.0,Inauguration of LNG facility in Qatar,0,www.westerntelegraph.co.uk
130,0.0,Google announced free Internet connection upto 8 Mbps,1,wroogle.blogspot.co.uk
898,0.0,These are the highest and lowest rated U.S. airlines,0,www.cbsnews.com
900,0.0,Saudi Arabia's economy to grow 5.5% on higher oil output,0,www.arabianbusiness.com
901,0.0,"Physicist Creates Most Magnetic Material on Earth, Might Overturn Laws of Physics",0,www.popsci.com
1017,0.0,Number of tooth extractions soars by 30% in four years,0,www.dailymail.co.uk
129,0.0,The Economist Group expands,1,www.economist.com
154,0.0,Lost and now found at the Imperial proves a celeb trove,1,www.japantimes.co.jp
906,0.0,Rogue policeman shoots dead two US soldiers as Koran riots rage across Afghanistan,0,www.telegraph.co.uk
486,0.0,"New Nara deer adoption program lets you take home your own pet deer, help with overpopulation!",1,soranews24.com
876,0.0,Honeywell to Buy Norcross for $1.2 Billion,0,www.cnbc.com
595,0.0,"Bullish Analyst Puts Spotify Technology S.A. (SPOT) In Amazon, Netflix Class With Large Subscriber Base",0,stocknews.com
606,0.0,The fastest growing metro areas in the United States,0,money.cnn.com
604,0.0,Media M&A Transaction Value Down 91% in Q1,0,seekingalpha.com
603,0.0,Tiger fears mistress run-in at Masters return: report,0,www.nydailynews.com
602,0.0,UQ in top group in QS World University Rankings - Engineering and Technology,0,www.uq.edu.au
380,0.0,The Biggest Mosquito In The World,1,www.thespoof.com
598,0.0,What the U.S. Can Do to Help Christians in the Middle East,0,www.newsweek.com
381,0.0,Rhino Squashed in Zoo incident,1,www.hedgebury.com
592,0.0,Liberia Ex-Leader Faces War-Crimes Court,0,www.nytimes.com
372,0.0,Swedish study links music downloads to brain cancer,1,www.overgrownpath.com
385,0.0,Doctor Who Gets New Four-Legged Friend!,1,kasterborous.com
390,0.0,Christmas Moved to July by Congressional Order,1,www.holistory.com
394,0.0,Texting-and-walking: there’s a lane for that,1,www.northeastern.edu
581,0.0,These States Have the Most Gender Equality,0,www.usnews.com
580,0.0,US trade deficit rises to near 9½-year high,0,www.cnbc.com
579,0.0,Former police chief's speed fine,0,news.bbc.co.uk
400,0.0,BT Tower to be replaced by 3D printed BT Tower,1,www.theregister.co.uk
608,0.0,RAZER Unveils Diamondback Plasma Limited Edition Mouse,0,www.ign.com
616,0.0,Obama signs bill to help companies go public,0,money.cnn.com
677,0.0,"Jesse James Leaves Sex Rehab After Sandra Bullock Refuses to Take His Phone Call, Report Says",0,www.foxnews.com
649,0.0,Pamela Mangru was stabbed thrice in throat -post-mortem,0,www.stabroeknews.com
673,0.0,Anne recovering from box-jellyfish sting,0,www.philstar.com
669,0.0,"Cloudera Inc, Dave & Busters Entertainment Inc, 3D Systems Corp",0,www.proactiveinvestors.co.uk
668,0.0,Doubts over Royal wedding date,0,news.bbc.co.uk
662,0.0,Competition heats up for Portland queens,0,jamaica-gleaner.com
339,0.0,HP and DELL teaming to beat the entire storage market,1,hansdeleenheer.blogspot.co.uk
657,0.0,Apple Applies for Patent on Real-Time Censorship Technology,0,pitchfork.com
651,0.0,Mechanism of nicotine's learning effects explored,0,www.eurekalert.org
647,0.0,Oman donates $10m in aid to Japan quake efforts,0,www.arabianbusiness.com
369,0.0,Dental experts brought in to straighten 'crooked' Barnstaple roundabout stones,1,www.northdevonjournal.co.uk
646,0.0,Sir Alex Ferguson horse in Scottish Grand National bid,0,www.bbc.co.uk
644,0.0,JB Smoove’s Converge Media Inks First-Look Deal With Storyville,0,deadline.com
638,0.0,Glimpse behind the purple curtain,0,www.smh.com.au
636,0.0,Female genital mutilation banned in Eritrea,0,www.newscientist.com
361,0.0,Hot Boiling Water,1,allrecipes.com
627,0.0,Marvell Technology co-founders ousted,0,www.siliconbeat.com
625,0.0,US-China trade tariffs in charts,0,www.ft.com
577,0.0,Celtic 1-0 Hearts,0,news.bbc.co.uk
407,0.0,London’s Famous Gherkin Building Goes Green – Literally ,1,inhabitat.com
411,0.0,Google Reader Rises From The Grave With New (Material) Update v2.0 [APK Download],1,www.androidpolice.com
464,0.0,Andrew W.K. announces his own political party The Party Party,1,www.avclub.com
522,0.0,"Microsoft partners with world’s top banks on blockchain technology, seeking new uses for Bitcoin’s backbone",0,www.geekwire.com
447,0.0,National Air and Space Museum Announces Tribble Breeding Program,1,www.startrek.com
448,0.0,Colorful Fluid Dynamic Paint,1,www.symscape.com
518,0.0,Poll Results: 100% of Facebook Users Don't Actually Care About Privacy,1,pc.net
453,0.0,EXCLUSIVE: Mickey Mouse Set to Make Star Wars Debut!,1,www.costumesupercenter.com
457,0.0,Drug dealer busted after trying to trademark his dark web username,1,www.geek.com
460,0.0,Huge Pokémon Announcement: Chespin to be the new mascot!,1,www.toonzone.net
506,0.0,Italy Abandons the Euro. First Country to Go Fully on Virtual Currency,1,cassandralegacy.blogspot.co.uk
418,0.0,Apple iChip Rumors Surface,1,pc.net
504,0.0,Mario Clash for Virtual Boy coming to Nintendo 3DS!,1,www.sm128c.com
480,0.0,Chinese Construction Giant Reported To Have Strong Bid For Trump Border Wall,1,whatdoino-steve.blogspot.co.uk
496,0.0,Stonehenge Vortex Revealed by CFD,1,www.symscape.com
495,0.0,Pokemon GO Snap Is Coming To Nintendo Switch,1,press-start.com.au
494,0.0,Piers Morgan to become President Donald Trump’s Showbusiness Advisor,1,metro.co.uk
482,0.0,Clever 'Piracy' App Keeps Celebrity Embarrassments Off YouTube,1,torrentfreak.com
483,0.0,Dark Souls 3 Is Coming To The Nintendo Switch,1,mammothgamers.com
444,0.0,Snapchat's Valuation Reaches $1 Trillion,1,pc.net
526,0.0,China Doesn't Think The U.S. Is That Awesome,0,www.forbes.com
527,0.0,The do's and don'ts of swearing on a football pitch,0,www.telegraph.co.uk
529,0.0,Escorts eyes over $1 bn turnover by 2012,0,www.livemint.com
419,0.0,Arsenal and PUMA launch left-footed ball,1,www.arsenal.com
564,0.0,Wesemann Wins Tour of Flanders,0,www.roadcycling.com
427,0.0,Musk Putin Agree On $1.5 Trillion Trans-Eurasian Hyperloop,1,www.industrytap.com
559,0.0,Slovakia president wins election,0,news.bbc.co.uk
435,0.0,First Human Head Transplant a Success in Boston Patient in Good Condition,1,www.industrytap.com
556,0.0,Atmel unveils sensor film that could revolutionize touchscreens,0,venturebeat.com
554,0.0,Manchester City 4-1 Southampton,0,www.bbc.co.uk
553,0.0,The Biggest Mergers and Acquisitions in Technology,0,www.fool.com
437,0.0,Disney Announces TOMORROWLAND Remix Album,1,www.tomorrowlandtimes.com
550,0.0,Lawmakers Move to Update Nebraska's Voting Technology,0,www.usnews.com
545,0.0,Plastic-Bag Bans Gaining Momentum Around the World,0,news.nationalgeographic.com
543,0.0,"Unexplained sheep attacks 'caused by aliens in UFOs', farmers claim",0,www.telegraph.co.uk
542,0.0,Jimmy Mizen's parents back restorative justice calls,0,www.bbc.co.uk
440,0.0,Trump in advanced talks to buy AC Milan,1,forzaitalianfootball.com
533,0.0,Ferrari gearbox mysteries > F1 News > Grandprix.com,0,www.grandprix.com
674,0.0,"Ajinomoto Co., Inc. Completes Acquisition of Althea Technologies, Inc.",0,www.prnewswire.com
678,0.0,State school wins science contest with Red Palm Weevil project,0,www.timesofmalta.com
865,0.0,US President Obama: Bulgaria Is Valuable Energy Security Partner,0,www.novinite.com
226,0.0,Michael Jackson's Heart was left in San Francisco,1,www.thespoof.com
